Day,Shift,Period 1,2,3,4,5,6,7,8,Sydij,Sydi,mdi,md,Mdi,Md,hdi,hd,Hd,Ydi=Mdi/mdi*Sydij,Yd(avg)=SYdi/hd,N^d=Yd(avg)*Hd,,,,(ydij - ydij-1)2,,,,S(RDS)2,s22di,(Ydi - Yd (avg))2,s21d,f1d,(1-f1d)Hd2s1d2/hd,f2di,Mdi2(1-f2di)s2di2/mdi,var(Nd),se,cv
13-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
13-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
13-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
14-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
14-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
14-Jul,3,,,,,,, ,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,0,0,0,0,0,N/A,N/A,N/A
15-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
15-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
15-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
16-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
16-Jul,2,0,2,1,1,0,1,0,0,5,,8,,24,,1,,,15,,,4,1,0,1,1,1,0,8,0.571428571,0,,,,0.333333333,27.42857143,,,
16-Jul,3,,,,,,,,,0,5,0,8,24,72,0,1,3,0,15,45,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0.333333333,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!
17-Jul,1,,,,,,0,0,0,0,,3,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0.125,0,,,
17-Jul,2,0,0,0,0,0,1,0,2,3,,8,,24,,1,,,9,,,0,0,0,0,1,1,4,6,0.428571429,98.01,,,,0.333333333,20.57142857,,,
17-Jul,3,2,1,2,,,,1,0,6,9,5,16,24,72,1,2,3,29,19,57,1,1,0,0,0,0,1,3,0.375,98.01,196.02,0.666666667,294.03,0.208333333,34.2,376.1871429,19.39554441,34.21%
18-Jul,1,0,0,0,0,0,1,0,0,1,,8,,24,,1,,,3,,,0,0,0,0,1,1,0,2,0.142857143,60.84,,,,0.333333333,6.857142857,,,
18-Jul,2,0,0,0,2,1,1,1,0,5,,8,,24,,1,,,15,,,0,0,4,1,0,0,1,6,0.428571429,17.64,,,,0.333333333,20.57142857,,,
18-Jul,3,2,1,0,,,,0,0,3,9,5,21,24,72,1,3,3,14,11,32,1,1,0,0,0,0,0,2,0.25,12.96,45.72,1,0,0.208333333,22.8,50.22857143,7.087211823,21.87%
19-Jul,1,,,,,,0,0,1,1,,3,,24,,0,,,8,,,0,0,0,0,0,0,1,1,0.25,0,,,,0.125,42,,,
19-Jul,2,0,0,0,0,1,0,1,0,2,,8,,24,,1,,,6,,,0,0,0,1,1,1,1,4,0.285714286,1,,,,0.333333333,13.71428571,,,
19-Jul,3,0,0,0,0,,,0,0,0,3,6,17,24,72,1,2,3,0,7,21,0,0,0,0,0,0,0,0,0,49,50,0.666666667,75,0.25,0,158.5714286,12.59251478,59.96%
20-Jul,1,,6,,,,0,0,0,6,,4,,24,,1,,,36,,,0,0,0,0,0,0,0,0,0,60.84,,,,0.166666667,0,,,
20-Jul,2,0,2,0,0,1,1,0,1,5,,8,,24,,1,,,15,,,4,4,0,1,0,1,1,11,0.785714286,174.24,,,,0.333333333,37.71428571,,,
20-Jul,3,0,0,0,0,,,,7,7,18,5,17,24,72,1,3,3,34,28,85,0,0,0,0,0,0,0,0,0,29.16,132.12,1,0,0.208333333,0,37.71428571,6.141195789,7.26%
21-Jul,1,,,1,1,1,,2,0,5,,5,,24,,1,,,24,,,0,0,0,0,0,0,4,4,0.5,81,,,,0.208333333,45.6,,,
21-Jul,2,0,1,2,0,0,2,0,0,5,,8,,24,,1,,,15,,,1,1,4,0,4,4,0,14,1,0,,,,0.333333333,48,,,
21-Jul,3,0,0,0,2,0,0,0,0,2,12,8,21,24,72,1,3,3,6,15,45,0,0,4,4,0,0,0,8,0.571428571,81,81,1,0,0.333333333,27.42857143,121.0285714,11.00129862,24.45%
22-Jul,1,,2,1,0,0,2,1,3,9,,7,,24,,1,,,31,,,0,1,1,0,4,1,4,11,0.916666667,19.6122449,,,,0.291666667,53.42857143,,,
22-Jul,2,1,1,1,2,1,2,3,3,14,,8,,24,,1,,,42,,,0,0,1,1,1,1,0,4,0.285714286,45.08163265,,,,0.333333333,13.71428571,,,
22-Jul,3,3,0,2,4,0,2,0,0,11,34,8,23,24,72,1,3,3,33,35,106,9,4,4,16,4,4,0,41,2.928571429,5.224489796,34.95918367,1,0,0.333333333,140.5714286,207.7142857,14.41229634,13.61%
23-Jul,1,0,1,0,0,0,0,0,0,1,,8,,24,,1,,,3,,,1,1,0,0,0,0,0,2,0.142857143,100,,,,0.333333333,6.857142857,,,
23-Jul,2,1,1,0,2,0,0,0,0,4,,8,,24,,1,,,12,,,0,1,4,4,0,0,0,9,0.642857143,1,,,,0.333333333,30.85714286,,,
23-Jul,3,1,1,1,1,,2,0,1,7,12,7,23,24,72,1,3,3,24,13,39,0,0,0,0,0,4,1,5,0.416666667,121,111,1,0,0.291666667,24.28571429,62,7.874007874,20.19%
24-Jul,1,0,4,0,0,0,0,3,0,7,,8,,24,,1,,,21,,,16,16,0,0,0,9,9,50,3.571428571,1,,,,0.333333333,171.4285714,,,
24-Jul,2,0,0,0,2,0,0,0,0,2,,8,,24,,1,,,6,,,0,0,4,4,0,0,0,8,0.571428571,196,,,,0.333333333,27.42857143,,,
24-Jul,3,0,0,0,7,0,0,4,0,11,20,8,24,24,72,1,3,3,33,20,60,0,0,49,49,0,16,16,130,9.285714286,169,183,1,0,0.333333333,445.7142857,644.5714286,25.3884113,42.31%
25-Jul,1,0,0,0,1,0,3,0,0,4,,8,,24,,1,,,12,,,0,0,1,1,9,9,0,20,1.428571429,8.163265306,,,,0.333333333,68.57142857,,,
25-Jul,2,0,0,3,0,0,0,0,1,4,,8,,24,,1,,,12,,,0,9,9,0,0,0,1,19,1.357142857,8.163265306,,,,0.333333333,65.14285714,,,
25-Jul,3,2,3,0,0,,0,1,0,6,14,7,23,24,72,1,3,3,21,15,45,1,9,0,0,0,1,1,12,1,32.65306122,24.48979592,1,0,0.291666667,58.28571429,192,13.85640646,31.09%
26-Jul,1,0,1,2,1,0,0,0,0,4,,8,,24,,1,,,12,,,1,1,1,1,0,0,0,4,0.285714286,0,,,,0.333333333,13.71428571,,,
26-Jul,2,0,0,0,0,0,0,3,1,4,,8,,24,,1,,,12,,,0,0,0,0,0,9,4,13,0.928571429,0,,,,0.333333333,44.57142857,,,
26-Jul,3,0,0,1,1,1,0,1,0,4,12,8,24,24,72,1,3,3,12,12,36,0,1,0,0,1,1,1,4,0.285714286,0,0,1,0,0.333333333,13.71428571,72,8.485281374,23.57%
27-Jul,1,0,1,2,1,0,0,0,0,4,,8,,24,,1,,,12,,,1,1,1,1,0,0,0,4,0.285714286,0.326530612,,,,0.333333333,13.71428571,,,
27-Jul,2,0,0,0,0,3,0,1,0,4,,7,,24,,1,,,14,,,0,0,0,9,9,1,1,20,1.666666667,1.306122449,,,,0.291666667,97.14285714,,,
27-Jul,3,1,2,0,0,1,0,0,0,4,12,8,23,24,72,1,3,3,12,13,38,1,4,0,1,1,0,0,7,0.5,0.326530612,0.979591837,1,0,0.333333333,24,134.8571429,11.61280082,30.79%
28-Jul,1,,,,,0,0,0,0,0,,4,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,4,,,,0.166666667,0,,,
28-Jul,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,4,,,,0.333333333,0,,,
28-Jul,3,0,1,,,0,0,,,1,1,4,16,24,72,1,3,3,6,2,6,1,0,0,0,0,0,0,1,0.166666667,16,12,1,0,0.166666667,20,20,4.472135955,74.54%
29-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
29-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
29-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
30-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
30-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
30-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
31-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
31-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
31-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
1-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
1-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
1-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
2-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
2-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
2-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
3-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
3-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
3-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
4-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
4-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
4-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
5-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
5-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
5-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
6-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
6-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
6-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
7-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
7-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
7-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
8-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
8-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
8-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
9-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
9-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
9-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
10-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
10-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
10-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
11-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
11-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
11-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
12-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
12-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
12-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
13-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
13-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
13-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
14-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
14-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
14-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
15-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
15-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
15-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
16-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
16-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
16-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
17-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
17-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
17-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
18-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
18-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
18-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
19-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
19-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
19-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
20-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
20-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
20-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
21-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
21-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
