Day,Shift,Period 1,2,3,4,5,6,7,8,Sydij,Sydi,mdi,md,Mdi,Md,hdi,hd,Hd,Ydi=Mdi/mdi*Sydij,Yd(avg)=SYdi/hd,N^d=Yd(avg)*Hd,,,,(ydij - ydij-1)2,,,,S(RDS)2,s22di,(Ydi - Yd (avg))2,s21d,f1d,(1-f1d)Hd2s1d2/hd,f2di,Mdi2(1-f2di)s2di2/mdi,var(Nd),se,cv
12-Jul,3,,,,,,,,,0,0,0,7,24,72,0,1,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0.333333333,#DIV/0!,0,0,#DIV/0!,#DIV/0!,N/A
13-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
13-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
13-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
14-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
14-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
14-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
15-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
15-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
15-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
16-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
16-Jul,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0.333333333,0,,,
16-Jul,3,,,,,,,,,0,0,0,8,24,72,0,1,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0.333333333,#DIV/0!,0,0,#DIV/0!,#DIV/0!,N/A
17-Jul,1,,,,,,0,0,0,0,,3,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0.125,0,,,
17-Jul,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0.333333333,0,,,
17-Jul,3,0,0,0,,,,0,0,0,0,5,16,24,72,1,2,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.208333333,0,0,0,N/A
18-Jul,1,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,10.24,,,,0.333333333,0,,,
18-Jul,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,10.24,,,,0.333333333,0,,,
18-Jul,3,1,0,0,,,,1,0,2,2,5,21,24,72,1,3,3,10,3.20,10,1,0,0,0,0,0,1,2,0.25,40.96,30.72,1,0,0.208333333,22.8,22.8,4.774934555,49.74%
19-Jul,1,,,,,,0,0,0,0,,3,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0.125,0,,,
19-Jul,2,0,0,0,0,0,0,0,2,2,,8,,24,,1,,,6,,,0,0,0,0,0,0,4,4,0.285714286,9,,,,0.333333333,13.71428571,,,
19-Jul,3,0,0,0,0,,,0,0,0,2,6,17,24,72,1,2,3,0,3.00,9,0,0,0,0,0,0,0,0,0,9,18,0.666666667,27,0.25,0,47.57142857,6.897204403,76.64%
20-Jul,1,,5,,,,0,0,0,5,,4,,24,,1,,,30,,,0,0,0,0,0,0,0,0,0,77.44,,,,0.166666667,0,,,
20-Jul,2,0,0,0,0,0,0,0,0,0,,8,,24,,1,,,0,,,0,0,0,0,0,0,0,0,0,449.44,,,,0.333333333,0,,,
20-Jul,3,1,1,1,3,,,,1,7,12,5,17,24,72,1,3,3,34,21.20,64,0,0,4,0,0,0,0,4,0.5,153.76,340.32,1,0,0.208333333,45.6,45.6,6.752777206,10.62%
21-Jul,1,,,1,4,1,,0,0,6,,5,,24,,1,,,29,,,0,0,9,9,0,0,0,18,2.25,174.24,,,,0.208333333,205.2,,,
21-Jul,2,1,0,0,0,0,5,0,0,6,,8,,24,,1,,,18,,,1,0,0,0,25,25,0,51,3.642857143,5.76,,,,0.333333333,174.8571429,,,
21-Jul,3,0,0,0,0,0,0,0,0,0,12,8,21,24,72,1,3,3,0,15.60,47,0,0,0,0,0,0,0,0,0,243.36,211.68,1,0,0.333333333,0,380.0571429,19.49505432,41.66%
22-Jul,1,,0,2,2,2,1,1,0,8,,7,,24,,1,,,27,,,0,4,0,0,1,0,1,6,0.5,150.9387755,,,,0.291666667,29.14285714,,,
22-Jul,2,2,2,0,2,0,0,0,0,6,,8,,24,,1,,,18,,,0,4,4,4,0,0,0,12,0.857142857,8.163265306,,,,0.333333333,41.14285714,,,
22-Jul,3,0,0,0,0,0,0,0,0,0,14,8,23,24,72,1,3,3,0,15.14,45,0,0,0,0,0,0,0,0,0,229.3061224,194.2040816,1,0,0.333333333,0,70.28571429,8.383657572,18.45%
23-Jul,1,4,3,2,2,2,0,1,0,14,,8,,24,,1,,,42,,,1,1,0,0,4,1,1,8,0.571428571,47.02040816,,,,0.333333333,27.42857143,,,
23-Jul,2,3,0,3,5,2,4,0,3,20,,8,,24,,1,,,60,,,9,9,4,9,4,16,9,60,4.285714286,617.877551,,,,0.333333333,205.7142857,,,
23-Jul,3,0,0,0,1,,0,0,0,1,35,7,23,24,72,1,3,3,3,35.14,105,0,0,1,0,0,0,0,1,0.083333333,1005.795918,835.3469388,1,0,0.291666667,4.857142857,238,15.42724862,14.63%
24-Jul,1,4,3,0,3,3,1,2,0,16,,8,,24,,1,,,48,,,1,9,9,0,4,1,4,28,2,196,,,,0.333333333,96,,,
24-Jul,2,1,3,1,3,0,1,1,4,14,,8,,24,,1,,,42,,,4,4,4,9,1,0,9,31,2.214285714,64,,,,0.333333333,106.2857143,,,
24-Jul,3,1,0,0,0,0,0,1,2,4,34,8,24,24,72,1,3,3,12,34.00,102,1,0,0,0,0,1,1,3,0.214285714,484,372,1,0,0.333333333,10.28571429,212.5714286,14.57982951,14.29%
25-Jul,1,3,2,1,4,3,0,1,1,15,,8,,24,,1,,,45,,,1,1,9,1,9,1,0,22,1.571428571,329.1632653,,,,0.333333333,75.42857143,,,
25-Jul,2,1,1,0,0,1,1,1,0,5,,8,,24,,1,,,15,,,0,1,0,1,0,0,1,3,0.214285714,140.5918367,,,,0.333333333,10.28571429,,,
25-Jul,3,0,0,2,1,,1,0,2,6,26,7,23,24,72,1,3,3,21,26.86,81,0,4,1,0,0,1,4,10,0.833333333,39.51020408,254.6326531,1,0,0.291666667,48.57142857,134.2857143,11.58817131,14.38%
26-Jul,1,0,0,3,2,3,4,2,1,15,,8,,24,,1,,,45,,,0,9,1,1,1,4,1,17,1.214285714,324,,,,0.333333333,58.28571429,,,
26-Jul,2,2,0,0,0,0,1,0,0,3,,8,,24,,1,,,9,,,4,0,0,0,1,1,0,6,0.428571429,324,,,,0.333333333,20.57142857,,,
26-Jul,3,3,0,5,0,0,0,1,0,9,27,8,24,24,72,1,3,3,27,27.00,81,9,25,25,0,0,1,1,61,4.357142857,0,324,1,0,0.333333333,209.1428571,288,16.97056275,20.95%
27-Jul,1,0,4,4,1,0,0,0,2,11,,8,,24,,1,,,33,,,16,0,9,1,0,0,4,30,2.142857143,256,,,,0.333333333,102.8571429,,,
27-Jul,2,0,0,1,2,0,0,0,2,5,,8,,24,,1,,,15,,,0,1,1,4,0,0,4,10,0.714285714,4,,,,0.333333333,34.28571429,,,
27-Jul,3,0,0,1,0,0,0,0,0,1,17,8,24,24,72,1,3,3,3,17.00,51,0,1,1,0,0,0,0,2,0.142857143,196,228,1,0,0.333333333,6.857142857,144,12,23.53%
28-Jul,1,,,,,1,1,0,0,2,,4,,24,,1,,,12,,,0,0,0,0,0,1,0,1,0.166666667,25,,,,0.166666667,20,,,
28-Jul,2,0,1,1,0,0,0,1,0,3,,8,,24,,1,,,9,,,1,0,1,0,0,1,1,4,0.285714286,4,,,,0.333333333,13.71428571,,,
28-Jul,3,0,0,,,0,0,,,0,5,4,16,24,72,1,3,3,0,7.00,21,0,0,0,0,0,0,0,0,0,49,39,1,0,0.166666667,0,33.71428571,5.806400409,27.65%
29-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
29-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
29-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
30-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
30-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
30-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
31-Jul,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
31-Jul,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
31-Jul,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
1-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
1-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
1-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
2-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
2-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
2-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
3-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
3-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
3-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
4-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
4-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
4-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
5-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
5-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
5-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
6-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
6-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
6-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
7-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
7-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
7-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
8-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
8-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
8-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
9-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
9-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
9-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
10-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
10-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
10-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
11-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
11-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
11-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
12-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
12-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
12-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
13-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
13-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
13-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
14-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
14-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
14-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
15-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
15-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
15-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
16-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
16-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
16-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
17-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
17-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
17-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
18-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
18-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
18-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
19-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
19-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
19-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
20-Aug,1,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
20-Aug,2,,,,,,,,,0,,0,,24,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,
20-Aug,3,,,,,,,,,0,0,0,0,24,72,0,0,3,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A
